sale_date,class_id,sale_quantity
201608,597927,689
201609,597927,1032
201610,597927,689
201611,597927,689
201612,597927,1069
201701,597927,595
201702,597927,353
201703,597927,427
201704,597927,363
201705,597927,418
201706,597927,484
201707,597927,633
201708,597927,251
201709,597927,251
201710,597927,140
201201,603972,513
201202,603972,247
201203,603972,273
201204,603972,317
201205,603972,466
201206,603972,494
201207,603972,653
201208,603972,599
201209,603972,536
201210,603972,582
201211,603972,449
201212,603972,494
201301,603972,810
201302,603972,326
201303,603972,546
201304,603972,466
201305,603972,626
201306,603972,494
201307,603972,537
201308,603972,493
201309,603972,616
201310,603972,492
201311,603972,449
201312,603972,546
201401,603972,819
201402,603972,423
201403,603972,502
201404,603972,494
201405,603972,405
201406,603972,493
201407,603972,686
201408,603972,616
201409,603972,881
201410,603972,520
201411,603972,414
201412,603972,484
201501,603972,1100
201502,603972,546
201503,603972,573
201504,603972,440
201505,603972,519
201506,603972,546
201507,603972,441
201508,603972,511
201509,603972,678
201510,603972,686
201511,603972,511
201512,603972,379
201601,603972,731
201602,603972,299
201603,603972,370
201604,603972,440
201605,603972,625
201606,603972,414
201607,603972,432
201608,603972,537
201609,603972,651
201610,603972,379
201611,603972,439
201612,603972,476
201701,603972,590
201702,603972,255
201703,603972,370
201704,603972,492
201705,603972,466
201706,603972,492
201707,603972,572
201708,603972,422
201709,603972,511
201710,603972,414
201707,612523,19
201708,612523,103
201709,612523,198
201710,612523,113
201201,614059,240
201202,614059,135
201203,614059,106
201204,614059,96
201205,614059,174
201206,614059,144
201207,614059,259
201208,614059,125
201209,614059,144
201210,614059,183
201211,614059,126
201212,614059,86
201301,614059,326
201302,614059,67
201303,614059,106
201304,614059,106
201305,614059,182
201306,614059,192
201307,614059,106
201308,614059,97
201309,614059,96
201310,614059,145
201311,614059,58
201312,614059,67
201401,614059,183
201402,614059,96
201403,614059,97
201404,614059,134
201405,614059,144
201406,614059,77
201407,614059,106
201408,614059,29
201409,614059,115
201410,614059,192
201411,614059,96
201412,614059,183
201501,614059,287
201502,614059,231
201503,614059,241
201504,614059,250
201505,614059,230
201506,614059,211
201507,614059,154
201508,614059,220
201509,614059,240
201510,614059,308
201511,614059,232
201512,614059,298
201601,614059,509
201602,614059,299
201603,614059,451
201604,614059,625
201605,614059,337
201606,614059,365
201607,614059,375
201608,614059,395
201609,614059,422
201610,614059,298
201611,614059,375
201612,614059,297
201701,614059,433
201702,614059,289
201703,614059,547
201704,614059,452
201705,614059,576
201706,614059,510
201707,614059,490
201708,614059,413
201709,614059,528
201710,614059,326
201607,619401,10
201608,619401,98
201609,619401,245
201610,619401,284
201611,619401,294
201612,619401,353
201701,619401,177
201702,619401,117
201703,619401,226
201704,619401,206
201705,619401,206
201706,619401,206
201707,619401,274
201708,619401,304
201709,619401,353
201710,619401,392
201308,621073,103
201309,621073,320
201310,621073,498
201311,621073,686
201312,621073,423
201401,621073,1279
201402,621073,931
201403,621073,1373
201404,621073,1363
201405,621073,1175
201406,621073,1203
201407,621073,978
201408,621073,1015
201409,621073,1072
201410,621073,950
201411,621073,836
201412,621073,1155
201501,621073,2030
201502,621073,1824
201503,621073,1202
201504,621073,1015
201505,621073,1156
201506,621073,1381
201507,621073,1344
201508,621073,1552
201509,621073,1542
201510,621073,1419
201511,621073,1531
201512,621073,2472
201601,621073,1833
201602,621073,1288
201603,621073,1579
201604,621073,678
201605,621073,1326
201606,621073,1305
201607,621073,1522
201608,621073,1231
201609,621073,1617
201610,621073,1541
201611,621073,2256
201612,621073,3065
201701,621073,1768
201702,621073,2143
201703,621073,1494
201704,621073,1166
201705,621073,1005
201706,621073,1006
201707,621073,902
201708,621073,893
201709,621073,1137
201710,621073,1062
201201,628041,186
201202,628041,99
201203,628041,124
201204,628041,152
201205,628041,219
201206,628041,205
201207,628041,258
201208,628041,152
201209,628041,159
201210,628041,336
201211,628041,126
201212,628041,133
201301,628041,219
201302,628041,112
201303,628041,179
201304,628041,113
201305,628041,199
201306,628041,145
201307,628041,231
201308,628041,159
201309,628041,133
201310,628041,158
201311,628041,159
201312,628041,113
201401,628041,297
201402,628041,244
201403,628041,389
201404,628041,423
201405,628041,548
201406,628041,442
201407,628041,476
201408,628041,541
201409,628041,628
201410,628041,687
201411,628041,469
201412,628041,620
201501,628041,1016
201502,628041,495
201503,628041,627
201504,628041,588
201505,628041,561
201506,628041,483
201507,628041,541
201508,628041,621
201509,628041,661
201510,628041,746
201511,628041,780
201512,628041,1083
201601,628041,641
201602,628041,522
201603,628041,740
201604,628041,634
201605,628041,692
201606,628041,569
201607,628041,648
201608,628041,416
201609,628041,792
201610,628041,700
201611,628041,811
201612,628041,938
201701,628041,158
201702,628041,363
201703,628041,614
201704,628041,497
201705,628041,601
201706,628041,527
201707,628041,587
201708,628041,732
201709,628041,720
201710,628041,746
201409,649213,10
201410,649213,5
201411,649213,35
201412,649213,51
201501,649213,76
201502,649213,66
201503,649213,87
201504,649213,46
201505,649213,56
201506,649213,51
201507,649213,76
201508,649213,82
201509,649213,117
201510,649213,66
201511,649213,92
201512,649213,87
201601,649213,102
201602,649213,61
201603,649213,92
201604,649213,168
201605,649213,56
201606,649213,97
201607,649213,107
201608,649213,143
201609,649213,97
201610,649213,117
201611,649213,122
201612,649213,153
201701,649213,184
201702,649213,51
201703,649213,112
201704,649213,97
201705,649213,87
201706,649213,148
201707,649213,112
201708,649213,87
201709,649213,122
201710,649213,107
201201,651347,54
201202,651347,27
201203,651347,72
201204,651347,72
201205,651347,81
201206,651347,81
201207,651347,72
201208,651347,90
201209,651347,36
201210,651347,90
201211,651347,27
201212,651347,72
201301,651347,81
201302,651347,63
201303,651347,72
201304,651347,54
201305,651347,90
201306,651347,107
201307,651347,81
201308,651347,90
201309,651347,72
201310,651347,116
201311,651347,72
201312,651347,45
201401,651347,223
201402,651347,72
201403,651347,72
201404,651347,36
201405,651347,18
201406,651347,89
201407,651347,170
201408,651347,134
201409,651347,143
201410,651347,241
201411,651347,143
201412,651347,339
201501,651347,446
201502,651347,303
201503,651347,294
201504,651347,205
201505,651347,214
201506,651347,205
201507,651347,196
201508,651347,276
201509,651347,152
201510,651347,134
201511,651347,259
201512,651347,348
201601,651347,134
201602,651347,116
201603,651347,232
201604,651347,303
201605,651347,160
201606,651347,161
201607,651347,196
201608,651347,161
201609,651347,178
201610,651347,250
201611,651347,134
201612,651347,312
201701,651347,107
201702,651347,267
201703,651347,303
201704,651347,214
201705,651347,214
201706,651347,330
201707,651347,151
201708,651347,98
201709,651347,134
201710,651347,223
201303,651782,5
201304,651782,27
201305,651782,26
201306,651782,37
201307,651782,32
201308,651782,42
201309,651782,58
201310,651782,106
201311,651782,80
201312,651782,37
201401,651782,149
201402,651782,64
201403,651782,128
201404,651782,117
201405,651782,84
201406,651782,68
201407,651782,74
201408,651782,42
201409,651782,95
201410,651782,95
201411,651782,90
201412,651782,74
201501,651782,127
201502,651782,53
201503,651782,80
201504,651782,105
201505,651782,111
201506,651782,74
201507,651782,90
201508,651782,95
201509,651782,64
201510,651782,74
201511,651782,106
201512,651782,69
201601,651782,122
201602,651782,80
201603,651782,127
201604,651782,128
201605,651782,85
201606,651782,111
201607,651782,111
201608,651782,133
201609,651782,117
201610,651782,122
201611,651782,122
201612,651782,164
201701,651782,117
201702,651782,85
201703,651782,164
201704,651782,106
201705,651782,159
201706,651782,111
201707,651782,101
201708,651782,95
201709,651782,133
201710,651782,80
201709,653436,122
201710,653436,171
201507,654134,215
201508,654134,403
201509,654134,989
201510,654134,1053
201511,654134,1275
201512,654134,1353
201601,654134,1366
201602,654134,957
201603,654134,1001
201604,654134,410
201605,654134,949
201606,654134,898
201607,654134,865
201608,654134,963
201609,654134,1451
201610,654134,846
201611,654134,1326
201612,654134,2282
201701,654134,1619
201702,654134,1002
201703,654134,787
201704,654134,664
201705,654134,737
201706,654134,567
201707,654134,625
201708,654134,439
201709,654134,654
201710,654134,514
201305,671482,6
201306,671482,44
201307,671482,72
201308,671482,128
201309,671482,100
201310,671482,116
201311,671482,139
201312,671482,100
201401,671482,276
201402,671482,110
201403,671482,199
201404,671482,177
201405,671482,182
201406,671482,143
201407,671482,110
201408,671482,127
201409,671482,188
201410,671482,138
201411,671482,149
201412,671482,243
201501,671482,303
201502,671482,182
201503,671482,243
201504,671482,144
201505,671482,127
201506,671482,117
201507,671482,122
201508,671482,143
201509,671482,172
201510,671482,211
201511,671482,132
201512,671482,178
201601,671482,210
201602,671482,128
201603,671482,138
201604,671482,105
201605,671482,105
201606,671482,83
201607,671482,94
201608,671482,116
201609,671482,121
201610,671482,84
201611,671482,155
201612,671482,188
201701,671482,105
201702,671482,28
201703,671482,50
201704,671482,66
201705,671482,39
201706,671482,100
201707,671482,94
201708,671482,50
201709,671482,61
201710,671482,88
201201,682651,373
201202,682651,281
201203,682651,297
201204,682651,243
201205,682651,335
201206,682651,319
201207,682651,402
201208,682651,327
201209,682651,251
201210,682651,273
201211,682651,221
201212,682651,167
201301,682651,403
201302,682651,167
201303,682651,273
201304,682651,349
201305,682651,540
201306,682651,282
201307,682651,395
201308,682651,357
201309,682651,577
201310,682651,328
201311,682651,304
201312,682651,220
201401,682651,373
201402,682651,312
201403,682651,312
201404,682651,281
201405,682651,364
201406,682651,440
201407,682651,350
201408,682651,282
201409,682651,266
201410,682651,290
201411,682651,251
201412,682651,244
201501,682651,449
201502,682651,259
201503,682651,426
201504,682651,228
201505,682651,335
201506,682651,313
201507,682651,320
201508,682651,320
201509,682651,418
201510,682651,364
201511,682651,380
201512,682651,259
201601,682651,426
201602,682651,213
201603,682651,312
201604,682651,448
201605,682651,403
201606,682651,464
201607,682651,365
201608,682651,289
201609,682651,68
201610,682651,53
201611,682651,99
201612,682651,236
201701,682651,221
201702,682651,175
201703,682651,266
201704,682651,206
201705,682651,342
201706,682651,365
201707,682651,403
201708,682651,403
201709,682651,449
201710,682651,281
201609,683364,6
201610,683364,28
201611,683364,34
201612,683364,89
201701,683364,56
201702,683364,73
201703,683364,45
201704,683364,39
201705,683364,34
201706,683364,51
201707,683364,28
201708,683364,61
201709,683364,62
201710,683364,84
201706,687270,87
201707,687270,317
201708,687270,372
201709,687270,459
201710,687270,415
201505,692703,53
201506,692703,163
201507,692703,314
201508,692703,249
201509,692703,440
201510,692703,464
201511,692703,557
201512,692703,435
201601,692703,836
201602,692703,331
201603,692703,487
201604,692703,528
201605,692703,552
201606,692703,464
201607,692703,586
201608,692703,650
201609,692703,736
201610,692703,691
201611,692703,731
201612,692703,905
201701,692703,551
201702,692703,289
201703,692703,458
201704,692703,406
201705,692703,533
201706,692703,505
201707,692703,556
201708,692703,476
201709,692703,580
201710,692703,551
201609,693436,9
201610,693436,258
201611,693436,374
201612,693436,285
201701,693436,348
201702,693436,178
201703,693436,267
201704,693436,249
201705,693436,214
201706,693436,178
201707,693436,187
201708,693436,161
201709,693436,249
201710,693436,142
201201,713651,192
201202,713651,173
201203,713651,136
201204,713651,99
201205,713651,192
201206,713651,130
201207,713651,192
201208,713651,118
201209,713651,111
201210,713651,87
201211,713651,118
201212,713651,142
201301,713651,260
201302,713651,68
201303,713651,86
201304,713651,111
201305,713651,148
201306,713651,80
201307,713651,93
201308,713651,123
201309,713651,111
201310,713651,106
201311,713651,93
201312,713651,68
201401,713651,230
201402,713651,104
201403,713651,87
201404,713651,123
201405,713651,105
201406,713651,129
201407,713651,68
201408,713651,31
201409,713651,98
201410,713651,61
201411,713651,75
201412,713651,56
201501,713651,111
201502,713651,111
201503,713651,93
201504,713651,49
201505,713651,62
201506,713651,49
201507,713651,49
201508,713651,37
201509,713651,56
201510,713651,49
201511,713651,24
201512,713651,24
201601,713651,75
201602,713651,49
201603,713651,50
201604,713651,87
201605,713651,118
201606,713651,93
201607,713651,86
201608,713651,143
201609,713651,118
201610,713651,111
201611,713651,174
201612,713651,186
201701,713651,230
201702,713651,229
201703,713651,249
201704,713651,169
201705,713651,205
201706,713651,223
201707,713651,348
201708,713651,248
201709,713651,378
201710,713651,192
201704,714150,100
201705,714150,140
201706,714150,240
201707,714150,100
201708,714150,240
201709,714150,250
201710,714150,190
201201,714152,298
201202,714152,131
201203,714152,128
201204,714152,152
201205,714152,180
201206,714152,253
201207,714152,342
201208,714152,348
201209,714152,247
201210,714152,404
201211,714152,247
201212,714152,140
201301,714152,432
201302,714152,207
201303,714152,173
201304,714152,241
201305,714152,325
201306,714152,174
201307,714152,202
201308,714152,291
201309,714152,297
201310,714152,258
201311,714152,364
201312,714152,157
201401,714152,422
201402,714152,324
201403,714152,296
201404,714152,358
201405,714152,246
201406,714152,354
201407,714152,420
201408,714152,465
201409,714152,409
201410,714152,399
201411,714152,314
201412,714152,386
201501,714152,774
201502,714152,526
201503,714152,499
201504,714152,348
201505,714152,503
201506,714152,455
201507,714152,376
201508,714152,487
201509,714152,605
201510,714152,611
201511,714152,437
201512,714152,370
201601,714152,678
201602,714152,376
201603,714152,572
201604,714152,410
201605,714152,421
201606,714152,431
201607,714152,426
201608,714152,481
201609,714152,554
201610,714152,556
201611,714152,645
201612,714152,755
201701,714152,458
201702,714152,369
201703,714152,566
201704,714152,571
201705,714152,577
201706,714152,471
201707,714152,560
201708,714152,593
201709,714152,722
201710,714152,431
201409,714860,112
201410,714860,471
201411,714860,455
201412,714860,641
201501,714860,1129
201502,714860,1034
201503,714860,603
201504,714860,487
201505,714860,509
201506,714860,393
201507,714860,604
201508,714860,420
201509,714860,737
201510,714860,1045
201511,714860,504
201512,714860,986
201601,714860,784
201602,714860,588
201603,714860,439
201604,714860,159
201605,714860,466
201606,714860,879
201607,714860,132
201608,714860,105
201609,714860,254
201610,714860,233
201611,714860,313
201612,714860,510
201701,714860,435
201702,714860,138
201703,714860,185
201704,714860,165
201705,714860,186
201706,714860,169
201707,714860,213
201708,714860,238
201709,714860,217
201710,714860,138
201708,725137,9
201709,725137,134
201710,725137,89
201204,732758,7
201205,732758,7
201206,732758,28
201207,732758,35
201208,732758,35
201209,732758,49
201210,732758,21
201211,732758,28
201212,732758,7
201301,732758,49
201302,732758,7
201303,732758,28
201304,732758,21
201305,732758,35
201306,732758,42
201307,732758,35
201308,732758,28
201309,732758,21
201310,732758,21
201311,732758,28
201312,732758,21
201401,732758,84
201402,732758,42
201403,732758,56
201404,732758,105
201405,732758,112
201406,732758,133
201407,732758,77
201408,732758,77
201409,732758,56
201410,732758,98
201411,732758,98
201412,732758,63
201501,732758,161
201502,732758,112
201503,732758,161
201504,732758,105
201505,732758,105
201506,732758,105
201507,732758,63
201508,732758,56
201509,732758,112
201510,732758,133
201511,732758,77
201512,732758,119
201601,732758,182
201602,732758,91
201603,732758,147
201604,732758,49
201606,732758,56
201607,732758,91
201608,732758,154
201609,732758,245
201610,732758,154
201611,732758,189
201612,732758,161
201701,732758,147
201702,732758,112
201703,732758,252
201704,732758,224
201705,732758,161
201706,732758,210
201707,732758,252
201708,732758,252
201709,732758,322
201710,732758,161
201201,735971,877
201202,735971,490
201203,735971,662
201204,735971,688
201205,735971,1024
201206,735971,1247
201207,735971,1282
201208,735971,1358
201209,735971,1092
201210,735971,1497
201211,735971,1170
201212,735971,912
201301,735971,2193
201302,735971,1136
201303,735971,972
201304,735971,1214
201305,735971,2012
201306,735971,1161
201307,735971,1582
201308,735971,1506
201309,735971,1548
201310,735971,1394
201311,735971,1325
201312,735971,903
201401,735971,2323
201402,735971,980
201403,735971,1118
201404,735971,1453
201405,735971,1428
201406,735971,1256
201407,735971,1720
201408,735971,1187
201409,735971,2056
201410,735971,1824
201411,735971,1651
201412,735971,1471
201501,735971,2976
201502,735971,1901
201503,735971,1480
201504,735971,1384
201505,735971,1471
201506,735971,1926
201507,735971,2425
201508,735971,2512
201509,735971,2795
201510,735971,3811
201511,735971,3337
201512,735971,2425
201601,735971,2571
201602,735971,1926
201603,735971,2340
201604,735971,2150
201605,735971,4283
201606,735971,3225
201607,735971,2941
201608,735971,3216
201609,735971,3835
201610,735971,2512
201611,735971,3267
201612,735971,3870
201701,735971,1523
201702,735971,1660
201703,735971,4076
201704,735971,3595
201705,735971,4094
201706,735971,3809
201707,735971,3698
201708,735971,2967
201709,735971,2881
201710,735971,2012
201601,736094,90
201602,736094,252
201603,736094,270
201604,736094,270
201605,736094,342
201606,736094,234
201607,736094,288
201608,736094,306
201609,736094,297
201610,736094,342
201611,736094,459
201612,736094,675
201701,736094,387
201702,736094,432
201703,736094,315
201704,736094,189
201705,736094,315
201706,736094,252
201707,736094,333
201708,736094,225
201709,736094,252
201710,736094,234
201407,739296,6
201408,739296,234
201409,739296,642
201410,739296,822
201411,739296,762
201412,739296,1032
201501,739296,1260
201502,739296,1134
201503,739296,846
201504,739296,1026
201505,739296,810
201506,739296,750
201507,739296,744
201508,739296,846
201509,739296,840
201510,739296,1110
201511,739296,882
201512,739296,1044
201601,739296,1266
201602,739296,918
201603,739296,798
201604,739296,396
201605,739296,852
201606,739296,732
201607,739296,972
201608,739296,954
201609,739296,1380
201610,739296,840
201611,739296,1314
201612,739296,2370
201701,739296,1122
201702,739296,1182
201703,739296,990
201704,739296,792
201705,739296,834
201706,739296,732
201707,739296,870
201708,739296,588
201709,739296,834
201710,739296,816
201410,741152,21
201411,741152,76
201412,741152,83
201501,741152,366
201502,741152,173
201503,741152,228
201504,741152,159
201505,741152,228
201506,741152,290
201507,741152,215
201508,741152,277
201509,741152,415
201510,741152,387
201511,741152,710
201512,741152,400
201601,741152,731
201602,741152,415
201603,741152,566
201604,741152,469
201605,741152,642
201606,741152,628
201607,741152,456
201608,741152,525
201609,741152,518
201610,741152,801
201611,741152,808
201612,741152,1118
201701,741152,504
201702,741152,331
201703,741152,621
201704,741152,462
201705,741152,725
201706,741152,579
201707,741152,435
201708,741152,642
201709,741152,670
201710,741152,580
201609,743957,122
201610,743957,608
201611,743957,899
201612,743957,681
201701,743957,389
201702,743957,469
201703,743957,591
201704,743957,421
201705,743957,469
201706,743957,592
201707,743957,648
201708,743957,665
201709,743957,632
201710,743957,681
201205,745137,8
201206,745137,214
201207,745137,352
201208,745137,377
201209,745137,476
201210,745137,689
201211,745137,591
201212,745137,631
201301,745137,714
201302,745137,335
201303,745137,476
201304,745137,655
201305,745137,623
201306,745137,582
201307,745137,566
201308,745137,435
201309,745137,1197
201310,745137,507
201311,745137,771
201312,745137,623
201401,745137,1214
201402,745137,672
201403,745137,803
201404,745137,926
201405,745137,934
201406,745137,844
201407,745137,967
201408,745137,975
201409,745137,1008
201410,745137,1099
201411,745137,1008
201412,745137,910
201501,745137,1853
201502,745137,1057
201503,745137,926
201504,745137,804
201505,745137,836
201506,745137,655
201507,745137,1091
201508,745137,983
201509,745137,909
201510,745137,1082
201511,745137,1098
201512,745137,817
201601,745137,1370
201602,745137,794
201603,745137,1009
201604,745137,689
201605,745137,681
201606,745137,582
201607,745137,868
201608,745137,869
201609,745137,1238
201610,745137,1222
201611,745137,1278
201612,745137,1673
201701,745137,822
201702,745137,476
201703,745137,590
201704,745137,376
201705,745137,533
201706,745137,646
201707,745137,859
201708,745137,780
201709,745137,911
201710,745137,852
201507,750340,10
201508,750340,19
201509,750340,105
201510,750340,181
201511,750340,200
201512,750340,219
201601,750340,219
201602,750340,133
201603,750340,105
201604,750340,114
201605,750340,133
201606,750340,124
201607,750340,114
201608,750340,143
201609,750340,191
201610,750340,257
201611,750340,238
201612,750340,399
201701,750340,247
201702,750340,124
201703,750340,115
201704,750340,86
201705,750340,153
201706,750340,105
201707,750340,105
201708,750340,10
201709,750340,38
201710,750340,95
201610,760412,7
201702,760412,21
201703,760412,14
201704,760412,40
201705,760412,21
201706,760412,34
201707,760412,59
201708,760412,33
201709,760412,79
201710,760412,66
201209,786351,98
201210,786351,274
201211,786351,307
201212,786351,443
201301,786351,1002
201302,786351,593
201303,786351,443
201304,786351,411
201305,786351,690
201306,786351,456
201307,786351,560
201308,786351,580
201309,786351,794
201310,786351,489
201311,786351,417
201312,786351,476
201401,786351,1009
201402,786351,534
201403,786351,391
201404,786351,521
201405,786351,618
201406,786351,502
201407,786351,729
201408,786351,455
201409,786351,970
201410,786351,1003
201411,786351,671
201412,786351,722
201501,786351,1229
201502,786351,1002
201503,786351,573
201504,786351,533
201505,786351,703
201506,786351,632
201507,786351,729
201508,786351,833
201509,786351,840
201510,786351,664
201511,786351,651
201512,786351,716
201601,786351,1146
201602,786351,585
201603,786351,489
201604,786351,592
201605,786351,494
201606,786351,345
201607,786351,404
201608,786351,521
201609,786351,521
201610,786351,611
201611,786351,657
201612,786351,846
201701,786351,540
201702,786351,287
201703,786351,202
201704,786351,202
201705,786351,144
201706,786351,118
201707,786351,195
201708,786351,234
201709,786351,91
201710,786351,104
201703,789290,31
201704,789290,16
201705,789290,16
201706,789290,23
201707,789290,39
201708,789290,39
201709,789290,69
201710,789290,77
201508,810398,29
201509,810398,58
201510,810398,105
201511,810398,96
201512,810398,162
201601,810398,105
201602,810398,67
201603,810398,96
201604,810398,143
201605,810398,77
201606,810398,39
201607,810398,29
201608,810398,96
201609,810398,76
201610,810398,29
201611,810398,95
201612,810398,266
201701,810398,48
201702,810398,38
201703,810398,39
201704,810398,48
201705,810398,38
201706,810398,29
201707,810398,67
201708,810398,29
201709,810398,48
201710,810398,114
201701,815230,30
201702,815230,79
201703,815230,158
201704,815230,168
201705,815230,198
201706,815230,159
201707,815230,178
201708,815230,169
201709,815230,198
201710,815230,168
201201,819061,640
201202,819061,430
201203,819061,351
201204,819061,414
201205,819061,421
201206,819061,360
201207,819061,437
201208,819061,523
201209,819061,547
201210,819061,719
201211,819061,562
201212,819061,819
201301,819061,741
201302,819061,531
201303,819061,460
201304,819061,468
201305,819061,608
201306,819061,437
201307,819061,491
201308,819061,444
201309,819061,648
201310,819061,546
201311,819061,562
201312,819061,601
201401,819061,1077
201402,819061,554
201403,819061,617
201404,819061,492
201405,819061,469
201406,819061,382
201407,819061,468
201408,819061,359
201409,819061,546
201410,819061,632
201411,819061,749
201412,819061,624
201501,819061,1178
201502,819061,921
201503,819061,852
201504,819061,646
201505,819061,468
201506,819061,600
201507,819061,547
201508,819061,632
201509,819061,1334
201510,819061,2910
201511,819061,1296
201512,819061,3284
201601,819061,1888
201602,819061,1794
201603,819061,812
201604,819061,226
201605,819061,718
201606,819061,936
201607,819061,258
201608,819061,413
201609,819061,429
201610,819061,553
201611,819061,562
201612,819061,1014
201701,819061,608
201702,819061,375
201703,819061,304
201704,819061,140
201705,819061,281
201706,819061,219
201707,819061,312
201708,819061,148
201709,819061,172
201710,819061,94
201706,842246,19
201707,842246,260
201708,842246,167
201709,842246,205
201710,842246,121
201604,851857,20
201605,851857,78
201606,851857,137
201607,851857,147
201608,851857,176
201609,851857,225
201610,851857,206
201611,851857,275
201612,851857,304
201701,851857,254
201702,851857,98
201703,851857,187
201704,851857,138
201705,851857,137
201706,851857,186
201707,851857,196
201708,851857,225
201709,851857,255
201710,851857,157
201307,854079,121
201308,854079,308
201309,854079,340
201310,854079,397
201311,854079,373
201312,854079,357
201401,854079,729
201402,854079,422
201403,854079,357
201404,854079,332
201405,854079,364
201406,854079,292
201407,854079,315
201408,854079,349
201409,854079,437
201410,854079,284
201411,854079,341
201412,854079,430
201501,854079,721
201502,854079,477
201503,854079,340
201504,854079,300
201505,854079,275
201506,854079,194
201507,854079,203
201508,854079,211
201509,854079,341
201510,854079,275
201511,854079,202
201512,854079,243
201601,854079,421
201602,854079,210
201603,854079,170
201604,854079,268
201605,854079,138
201606,854079,178
201607,854079,195
201608,854079,162
201609,854079,170
201610,854079,154
201611,854079,292
201612,854079,252
201701,854079,299
201702,854079,170
201703,854079,137
201704,854079,97
201705,854079,113
201706,854079,138
201707,854079,113
201708,854079,162
201709,854079,356
201710,854079,162
201703,854548,19
201704,854548,77
201705,854548,128
201706,854548,115
201707,854548,64
201708,854548,128
201709,854548,108
201710,854548,122
201703,861459,162
201704,861459,200
201705,861459,214
201706,861459,200
201707,861459,207
201708,861459,208
201709,861459,229
201710,861459,252
201305,871642,49
201306,871642,69
201307,871642,74
201308,871642,155
201309,871642,180
201310,871642,241
201311,871642,136
201312,871642,123
201401,871642,173
201402,871642,136
201403,871642,149
201404,871642,223
201405,871642,192
201406,871642,167
201407,871642,136
201408,871642,193
201409,871642,186
201410,871642,192
201411,871642,223
201412,871642,173
201501,871642,279
201502,871642,204
201503,871642,180
201504,871642,224
201505,871642,254
201506,871642,211
201507,871642,199
201508,871642,180
201509,871642,204
201510,871642,224
201511,871642,298
201512,871642,242
201601,871642,229
201602,871642,143
201603,871642,223
201604,871642,235
201605,871642,180
201606,871642,117
201607,871642,143
201608,871642,167
201609,871642,81
201610,871642,105
201611,871642,161
201612,871642,309
201701,871642,117
201702,871642,129
201703,871642,130
201704,871642,143
201705,871642,186
201706,871642,154
201707,871642,236
201708,871642,186
201709,871642,173
201710,871642,155
201707,872180,67
201708,872180,188
201709,872180,161
201710,872180,127
201201,883691,159
201202,883691,122
201203,883691,196
201204,883691,154
201205,883691,244
201206,883691,196
201207,883691,218
201208,883691,191
201209,883691,276
201210,883691,243
201211,883691,223
201212,883691,238
201301,883691,323
201302,883691,175
201303,883691,191
201304,883691,133
201305,883691,191
201306,883691,180
201307,883691,223
201308,883691,292
201309,883691,303
201310,883691,249
201311,883691,307
201312,883691,238
201401,883691,467
201402,883691,312
201403,883691,259
201404,883691,329
201405,883691,408
201406,883691,313
201407,883691,414
201408,883691,249
201409,883691,265
201410,883691,345
201411,883691,261
201412,883691,259
201501,883691,541
201502,883691,371
201503,883691,461
201504,883691,207
201505,883691,254
201506,883691,244
201507,883691,196
201508,883691,244
201509,883691,292
201510,883691,297
201511,883691,286
201512,883691,291
201601,883691,488
201602,883691,223
201603,883691,339
201604,883691,291
201605,883691,329
201606,883691,287
201607,883691,243
201608,883691,270
201609,883691,138
201610,883691,351
201611,883691,334
201612,883691,435
201701,883691,392
201702,883691,275
201703,883691,381
201704,883691,324
201705,883691,371
201706,883691,329
201707,883691,407
201708,883691,467
201709,883691,276
201710,883691,254
201701,890189,97
201702,890189,389
201703,890189,999
201704,890189,956
201705,890189,1118
201706,890189,724
201707,890189,766
201708,890189,886
201709,890189,1372
201710,890189,1302
201707,905061,20
201708,905061,108
201709,905061,137
201710,905061,363
201211,905745,12
201212,905745,71
201301,905745,142
201302,905745,36
201303,905745,118
201304,905745,83
201305,905745,172
201306,905745,118
201307,905745,148
201308,905745,160
201309,905745,141
201310,905745,112
201311,905745,141
201312,905745,89
201401,905745,201
201402,905745,95
201403,905745,160
201404,905745,160
201405,905745,118
201406,905745,195
201407,905745,149
201408,905745,166
201409,905745,219
201410,905745,142
201411,905745,113
201412,905745,143
201501,905745,284
201502,905745,207
201503,905745,112
201504,905745,142
201505,905745,219
201506,905745,206
201507,905745,295
201508,905745,236
201509,905745,248
201510,905745,337
201511,905745,313
201512,905745,213
201601,905745,307
201602,905745,112
201603,905745,195
201604,905745,171
201605,905745,177
201606,905745,219
201607,905745,166
201608,905745,101
201609,905745,189
201610,905745,207
201611,905745,172
201612,905745,355
201701,905745,178
201702,905745,207
201703,905745,231
201704,905745,154
201705,905745,195
201706,905745,207
201707,905745,165
201708,905745,95
201709,905745,165
201710,905745,183
201201,914348,660
201202,914348,307
201203,914348,316
201204,914348,195
201205,914348,326
201206,914348,289
201207,914348,345
201208,914348,391
201209,914348,409
201210,914348,502
201211,914348,279
201212,914348,373
201301,914348,718
201302,914348,280
201303,914348,353
201304,914348,280
201305,914348,557
201306,914348,325
201307,914348,353
201308,914348,279
201309,914348,380
201310,914348,306
201311,914348,371
201312,914348,354
201401,914348,604
201402,914348,390
201403,914348,566
201404,914348,364
201405,914348,279
201406,914348,111
201407,914348,408
201408,914348,484
201409,914348,474
201410,914348,419
201411,914348,438
201412,914348,688
201501,914348,1061
201502,914348,493
